,nni_counter,nni_mean,nni_min,nni_max,hr_mean,hr_min,hr_max,hr_std,nni_diff_mean,nni_diff_min,nni_diff_max,sdnn,sdnn_index,sdann,rmssd,sdsd,nn50,pnn50,nn20,pnn20,tri_index
214,321.0,929.563862928349,732.2589989412227,1005.0,64.62264224135134,59.701492537313435,81.93822143087942,2.272911238695231,10.194813727503243,0.0,165.0,31.399696826668805,,,18.621613514157968,15.607417670036059,5.0,1.5625,28.0,8.75,8.675675675675675
215,341.0,876.0865776712096,0.8201874769874848,6535.0,283.8167687624592,9.181331293037491,73154.00647224895,3957.7502595369924,32.039303924443686,0.0,5610.0,311.88740046287177,,,311.546317677733,310.35121868913734,6.0,1.7647058823529411,30.0,8.823529411764707,6.089285714285714
216,370.0,804.5743243243245,599.2873183197225,875.0,74.69965303378241,68.57142857142857,100.118921535379,3.1358629642636684,8.328777306250148,0.0,148.0,32.62506088952169,,,14.447292098076446,11.820930655625904,2.0,0.5420054200542005,13.0,3.523035230352303,9.024390243902438
217,369.0,806.9037940379404,698.9437784344191,865.0,74.38695439627726,69.36416184971098,85.84381441150451,1.4700196754203125,9.600031864506963,0.0,158.0,15.795639487099335,,,15.97369790104988,12.784465190187966,2.0,0.5434782608695652,24.0,6.521739130434782,4.392857142857143
218,378.0,790.5621693121697,525.103552619461,855.0,76.00852651550765,70.17543859649123,114.26317666428282,3.1597412575221204,9.846565697163271,0.0,214.0,28.8784115514969,,,19.839203642273898,17.246103299809107,6.0,1.5915119363395225,20.0,5.305039787798409,8.042553191489361
219,376.0,793.8297872340426,601.7165600879234,842.5,75.66452376534906,71.21661721068249,99.7147228110736,2.576741432485549,6.7430989284678615,0.0,182.0,25.34047216654639,,,14.212194501458926,12.527393355347597,2.0,0.5333333333333333,7.0,1.866666666666667,5.529411764705882
220,368.0,809.7690217391306,571.950913410401,867.5,74.19362752969431,69.164265129683,104.9041073161942,2.8632256319503697,10.059161585423688,0.0,180.0,28.213739553059582,,,18.794154914383792,15.897236971831799,8.0,2.17983651226158,24.0,6.539509536784741,6.6909090909090905
221,379.0,788.6477572559367,727.9258548401995,840.0,76.12124140149587,71.42857142857143,82.42597731766475,1.7873639959054108,6.78401409519025,0.0,27.0,18.43847273731156,,,8.523811787858264,5.167510371602261,0.0,0.0,7.0,1.8518518518518516,5.656716417910448
222,375.0,794.8266666666667,721.5820741248863,845.0,75.53464324542354,71.00591715976331,83.15062437320974,1.8798846025297116,7.324364037030986,0.0,32.0,19.722482728285033,,,9.323992512111175,5.777523566700129,0.0,0.0,12.0,3.2085561497326207,6.048387096774194
223,382.0,780.8442408376964,615.5684119512937,844.2245396718256,76.9230523020055,71.0711394664312,97.4708884262038,2.5695075472260402,7.929047578289555,0.0,221.0,25.438117255394236,,,17.83014733250099,15.991107771637433,2.0,0.5249343832020997,13.0,3.4120734908136483,5.457142857142857
224,377.0,791.5649867374005,760.0,837.5,75.81740111290455,71.64179104477611,78.94736842105263,1.1707022701492604,5.651595744680851,0.0,17.0,12.336877969933738,,,7.06871666705838,4.251386924303861,0.0,0.0,0.0,0.0,3.732673267326733
225,377.0,792.9907161803714,742.5,868.7534369092027,75.71606734066252,69.06447497170693,80.8080808080808,1.9995860218788606,6.2367386905234525,0.0,30.0,21.14138260682717,,,8.198394214465953,5.3284396925480655,0.0,0.0,10.0,2.6595744680851063,5.626865671641791
226,372.0,800.5174731182796,740.0,919.4371702581557,75.0115318716669,65.25731386643142,81.08108108108108,2.1095133107161894,7.3553012191535005,0.0,106.0,22.869606093028196,,,11.522367798012914,8.881278647515837,3.0,0.8086253369272237,12.0,3.234501347708895,6.098360655737705
227,376.0,795.0332446808511,752.5,840.0,75.4962242344305,71.42857142857143,79.734219269103,1.4518061177534038,6.646572015460629,0.0,22.0,15.20576219689634,,,8.341577478216045,5.047070740856722,0.0,0.0,2.0,0.5333333333333333,4.530120481927711
228,401.0,743.1109725685787,486.67846451632795,840.3596658573897,80.99247242389768,71.39800068674654,123.28468254626667,4.714345378374302,9.007733258199984,0.0,195.0,40.13653576569547,,,19.37889303605077,17.179641645549204,7.0,1.7500000000000002,25.0,6.25,12.53125
229,372.0,802.5806451612904,770.0,835.0,74.77601523093243,71.8562874251497,77.92207792207792,1.133198122229417,4.30375172317568,0.0,25.0,12.197516315423524,,,5.7056038224957595,3.7509411386090306,0.0,0.0,1.0,0.2695417789757413,4.087912087912088
230,363.0,818.0885204342327,757.265007116516,845.0,73.36421848341436,71.00591715976331,79.23250042738096,1.3028286732136554,5.419569111441922,0.0,39.0,14.186955057030769,,,7.506908775171666,5.2016047763008,0.0,0.0,8.0,2.209944751381215,3.4245283018867925
231,355.0,839.8450704225352,739.8692554208646,867.5,71.46846710597622,69.164265129683,81.0954091691103,1.4044005106248023,5.554578070430481,0.0,52.0,16.038463073765683,,,7.4291270326642564,4.940398645515061,1.0,0.2824858757062147,2.0,0.5649717514124294,5.0
232,359.0,830.1462395543175,775.0,857.5,72.30302938358057,69.97084548104957,77.41935483870968,1.402924478135736,5.851955307262569,0.0,25.0,15.793585822668142,,,7.311409160388614,4.389206787346274,0.0,0.0,1.0,0.27932960893854747,4.4875
233,364.0,817.657967032967,633.6629641588079,872.5,73.46518719923368,68.76790830945559,94.68756009695221,2.569267329148493,9.754999960555454,0.0,136.0,27.200856480427856,,,17.79672646776339,14.90555273928976,8.0,2.203856749311295,30.0,8.264462809917356,5.777777777777778
234,375.0,796.4133333333333,544.2321387749107,840.0,75.4064346520564,71.42857142857143,110.24707238911415,2.513657529991839,8.330682490881182,0.0,210.0,22.145565776563277,,,17.92732665661652,15.8954189438295,4.0,1.06951871657754,12.0,3.2085561497326207,4.213483146067416
235,360.0,828.7152777777778,777.5,875.0,72.43171190914526,68.57142857142857,77.17041800643086,1.4917574370473972,6.949860724233983,0.0,22.0,16.99168779025856,,,8.726340875168576,5.284529305486732,0.0,0.0,2.0,0.5571030640668524,4.337349397590361
236,391.0,762.3529411764706,561.455952911143,879.397694951771,79.0716639715898,68.22851634071044,106.86501708442249,5.421464375353685,7.505226845790791,0.0,198.0,52.07648752868651,,,16.783779882304042,15.031506455660532,3.0,0.7692307692307693,15.0,3.8461538461538463,9.30952380952381
237,395.0,754.5617683037515,668.5658489294583,868.5932518085064,79.6076492996274,69.07721177325915,89.74433871558809,2.666852095785059,7.74430548314908,0.0,121.0,25.948773857431483,,,14.048407781676168,11.735973334325003,5.0,1.2690355329949239,24.0,6.091370558375635,4.540229885057471
238,366.0,814.9248633879781,770.0,847.5,73.64501728791723,70.79646017699115,77.92207792207792,1.176432982123534,7.404109589041096,0.0,37.0,12.9214363406153,,,9.407989900749403,5.812227504097359,0.0,0.0,11.0,3.0136986301369864,3.05
239,364.0,818.9766483516484,766.7313009632248,920.7086448119153,73.29180537557318,65.16719522304143,78.25427229151013,1.4685502656994527,6.565316957640866,0.0,135.0,16.59834143877856,,,11.902689670180662,9.94197813320572,4.0,1.1019283746556474,13.0,3.581267217630854,3.4339622641509435
240,379.0,787.3944591029024,733.8284426003083,847.5,76.27562993584566,70.79646017699115,81.76297962421712,2.3840826326384486,7.0822690200640395,0.0,40.0,24.828244145484163,,,9.501396580910066,6.342272172884543,0.0,0.0,11.0,2.91005291005291,6.890909090909091
241,378.0,790.1521164021163,715.0,877.5196228563145,76.00625420934654,68.37453936893264,83.91608391608392,2.32440790223431,9.242820726640671,0.0,47.0,24.40350676864524,,,12.318429580145471,8.154160857126081,0.0,0.0,27.0,7.161803713527852,4.784810126582278
242,361.0,826.3434903047091,620.6811178481476,898.3319087848472,72.67938782913112,66.7904584188272,96.6679962941603,2.350908144018852,10.57879573119987,0.0,152.0,24.99343298302014,,,17.469556866733612,13.921668975837239,5.0,1.3888888888888888,37.0,10.277777777777777,5.1571428571428575
243,370.0,805.7837837837837,571.314265852765,897.5,74.74000561820354,66.85236768802228,105.02100785185499,4.654894421946878,9.597365748568032,0.0,177.0,48.56415410309445,,,17.999416604895845,15.247939177306108,4.0,1.084010840108401,21.0,5.691056910569105,10.277777777777779
244,396.0,753.3901515151515,529.8705880009511,842.5,79.82647939036904,71.21661721068249,113.23519621340503,4.011014672527197,8.983756087967224,0.0,222.0,35.44395074864244,,,19.94503319488769,17.829786568749995,5.0,1.2658227848101267,14.0,3.5443037974683547,10.421052631578947
245,398.0,749.679648241206,582.0926683588186,812.5,80.2141983696678,73.84615384615384,103.07637127464089,3.8701821550566256,7.978571551458711,0.0,111.0,35.04272426603305,,,11.910341593375659,8.854157450840372,2.0,0.5037783375314862,13.0,3.27455919395466,8.652173913043478
246,357.0,836.1624649859943,576.4757782206689,950.7054810656118,71.88160154559405,63.11102775251505,104.08069561082691,3.1596359339616353,13.200272228033516,0.0,206.0,33.63888178844215,,,21.730724445817238,17.286311649241647,5.0,1.4044943820224718,49.0,13.764044943820226,9.394736842105264
247,338.0,881.2204142011834,808.8091494040564,922.5,68.1251045515849,65.04065040650407,74.18313707777536,1.6226050019533482,9.537377298027684,0.0,35.0,20.552577334986193,,,11.773483583944936,6.913405486650238,0.0,0.0,20.0,5.934718100890208,4.506666666666667
248,340.0,877.3970588235294,627.6664656730718,922.5,68.46064982322672,65.04065040650407,95.59217081266179,2.43191735004615,11.175556761540863,0.0,216.0,28.008367519950927,,,20.31922842892859,16.994998701376897,2.0,0.5899705014749262,28.0,8.259587020648967,6.938775510204081
249,356.0,838.7289325842696,630.6422788142227,905.0,71.62364623253781,66.29834254143647,95.1410998209891,2.5879487044145506,10.546747217315568,0.0,218.0,28.39763077190068,,,19.75067951961692,16.72253545135575,6.0,1.6901408450704223,27.0,7.605633802816901,7.416666666666667
250,351.0,848.7179487179487,593.5042247911915,890.0,70.75177234565798,67.41573033707866,101.09447834361985,2.2031850386155565,8.45221435303768,0.0,211.0,22.312703846048137,,,18.18212179832217,16.12117162894399,2.0,0.5714285714285714,9.0,2.571428571428571,4.743243243243243
251,352.0,847.8551136363636,807.5,882.5,70.78778895762754,67.98866855524079,74.30340557275542,1.2252874311995972,6.923076923076923,0.0,25.0,14.562984294697811,,,8.653384888657678,5.198950074744898,0.0,0.0,4.0,1.1396011396011396,4.821917808219178
252,349.0,854.8853868194842,817.5,892.5,70.20458068823139,67.22689075630252,73.39449541284404,1.177634933288711,7.794540229885057,0.0,35.0,14.369699469815444,,,9.803199981896599,5.9539683873408915,0.0,0.0,8.0,2.2988505747126435,5.369230769230769
253,351.0,848.6965811965812,787.5,905.0,70.75244295173245,66.29834254143647,76.19047619047619,1.996592828278406,14.464285714285714,0.0,42.0,23.800356293697785,,,17.28800161962047,9.48242282391706,0.0,0.0,81.0,23.142857142857142,7.468085106382978
254,345.0,862.9057971014493,794.0220616928473,949.2922656241572,69.65101882951183,63.20498140849189,75.56465102755531,2.875917015873095,13.049583532936357,0.0,49.0,35.69932286060195,,,16.169633006427887,9.561965777030872,0.0,0.0,64.0,18.6046511627907,8.846153846153847
255,332.0,899.1426955021623,802.5156383586582,970.0,66.79821917032642,61.855670103092784,74.76489819278133,2.143799969719253,18.717074198621518,0.0,60.0,28.62742978860171,,,22.495755709549215,12.498082571253974,7.0,2.1148036253776437,116.0,35.04531722054381,7.217391304347826
256,335.0,890.2537313432834,635.348573770993,970.0,67.48598704178511,61.855670103092784,94.43634955199661,2.6052683776833896,21.03052376710798,0.0,227.0,31.022836509634182,,,27.984035748900315,18.489100041671623,9.0,2.694610778443114,135.0,40.41916167664671,6.090909090909091
257,333.0,895.4204204204204,827.5,970.0,67.0761836926533,61.855670103092784,72.50755287009063,2.1530227978399488,16.53614457831325,0.0,57.0,28.61860446474393,,,19.881993730478722,11.055212474446925,1.0,0.30120481927710846,109.0,32.831325301204814,8.763157894736842
258,337.0,885.3338278931752,652.6287599318603,960.0,67.85648357647597,62.5,91.93588098425893,2.52006631087159,13.736496162652667,0.0,184.0,30.351562577250217,,,22.541489216397103,17.899187800593133,7.0,2.083333333333333,51.0,15.178571428571427,8.21951219512195
259,,,,,,,,,,,,,,,,,,,,,
260,436.0,685.1490825688073,435.4786237380322,755.0,87.81322325047071,79.47019867549669,137.77943790897478,4.818218856614767,7.359649560428232,0.0,227.0,34.930815278745364,,,16.224083037960085,14.475431793587273,4.0,0.9195402298850575,14.0,3.218390804597701,8.074074074074074
261,400.0,746.28125,519.1444213830291,780.0,80.4590517603988,76.92307692307692,115.57477558972265,2.4309134495655504,6.385346072968476,0.0,223.0,18.85375801581654,,,17.162827411499684,15.950788808164031,4.0,1.0025062656641603,6.0,1.5037593984962405,3.278688524590164
262,397.0,751.9395465994962,712.5,787.5,79.81587868710676,76.19047619047619,84.21052631578948,1.3329516332180515,4.658704541895836,0.0,17.0,12.575778134614632,,,5.873483548910648,3.581434290257127,0.0,0.0,0.0,0.0,3.227642276422764
263,396.0,752.979797979798,705.0,785.0,79.70722108600104,76.43312101910828,85.1063829787234,1.3887972445368957,4.3924050632911396,0.0,20.0,12.947202497287886,,,5.89742293111362,3.9402640150977497,0.0,0.0,0.0,0.0,2.622516556291391
264,385.0,774.7532467532468,722.5,851.7918459596112,77.51281054379932,70.43974450401697,83.04498269896193,2.30052776344647,6.718599198148023,0.0,40.0,23.249198098749474,,,8.772188402823797,5.6475457939939115,0.0,0.0,6.0,1.5625,6.754385964912281
265,376.0,793.876329787234,574.146209072409,874.7590449705349,75.63483825011988,68.59031677920063,104.50299775894375,2.207656453049264,8.83311225657117,0.0,228.0,20.56793116888951,,,18.558664702107393,16.34357559685659,5.0,1.3333333333333335,19.0,5.066666666666666,5.875
266,366.0,814.733606557377,532.8727600512575,872.5,73.88394013235714,68.76790830945559,112.5972361473845,4.5030612042923295,9.757848949775465,0.0,239.0,44.18051419655834,,,23.987067212666073,21.942718805898906,6.0,1.643835616438356,20.0,5.47945205479452,7.176470588235294
267,345.0,865.7898550724638,822.5,900.0,69.31212260109994,66.66666666666667,72.94832826747721,0.8863605582771495,4.71656976744186,0.0,25.0,11.01545089450121,,,6.116302557652309,3.899658186533109,0.0,0.0,1.0,0.29069767441860467,3.0
268,351.0,858.1224705124984,673.4311084654182,902.1077923738717,69.98721265542657,66.51089870547693,89.09597321205588,2.2556100428576062,14.178830258144833,0.0,173.0,25.700365832781348,34.5617828291866,3.7949682576836605,24.835706181063998,20.419706189916674,24.0,6.857142857142858,66.0,18.857142857142858,4.618421052631579
269,400.0,746.2817375895422,582.8814500654698,792.5,80.49666566436287,75.70977917981072,102.93688363776329,2.884374467083006,5.878502684009804,0.0,128.0,25.528385311596388,,,12.42445501448507,10.959530988000115,3.0,0.7518796992481203,14.0,3.508771929824561,6.451612903225806
270,413.0,723.3050847457627,680.0,770.0,83.00260259122142,77.92207792207792,88.23529411764706,2.042140004905024,6.00184984027764,0.0,32.0,17.778553678115713,,,7.943530379054453,5.209928531955084,0.0,0.0,5.0,1.2135922330097086,6.453125
271,393.0,759.4211195928754,667.4298591986881,842.5823730460543,79.0944390725672,71.20965488880515,89.89708682203042,2.62664144312476,6.088225904700304,0.0,97.0,25.214412654024724,,,9.905408994314412,7.823475723966947,2.0,0.5102040816326531,9.0,2.295918367346939,5.383561643835616
272,375.0,795.48,740.0,847.5,75.47879517646629,70.79646017699115,81.08108108108108,1.9999563702654122,7.225935828877005,0.0,27.0,21.00347564820672,,,8.994390705941287,5.363004645436196,0.0,0.0,5.0,1.3368983957219251,6.696428571428571
273,383.0,779.0992167101828,724.433375065797,825.0,77.05305791938754,72.72727272727273,82.82335141523605,1.7883713972344224,5.356548096620223,0.0,31.0,17.934086111210277,,,7.002078895256547,4.515515251656104,0.0,0.0,4.0,1.0471204188481675,4.614457831325301
274,381.0,782.5393700787401,574.1305028155803,842.5,76.79767413702022,71.21661721068249,104.5058566053456,3.189787572903544,6.908525430277711,0.0,157.0,30.74849169417859,,,13.70506516144746,11.852035577068428,2.0,0.5263157894736842,8.0,2.1052631578947367,8.106382978723405
275,376.0,794.2420212765958,580.5488788125658,1072.5,75.66662982120766,55.94405594405595,103.35047089010297,3.1130811996081675,11.171465214685323,0.0,295.0,31.971705919621478,,,31.707701984967446,29.714158466297032,7.0,1.866666666666667,17.0,4.533333333333333,7.833333333333333
276,355.0,840.3380281690141,575.4255398148089,909.2632437913853,71.48015872064585,65.98749087207793,104.2706585795792,2.589360418156449,7.631929119423892,0.0,227.0,26.58436421552617,,,18.986005596695886,17.409141839750728,4.0,1.1299435028248588,8.0,2.2598870056497176,7.395833333333333
277,345.0,864.5144927536232,820.0,892.5,69.41783079323385,67.22689075630252,73.17073170731707,1.0159798818174701,5.486918604651163,0.0,20.0,12.559443257203188,,,6.98966221694416,4.336330734417457,0.0,0.0,0.0,0.0,4.0588235294117645
278,370.0,805.8108108108108,740.0,993.277543274503,74.56752860119022,60.4060772402043,81.08108108108108,2.8206712704211525,7.383073565234761,0.0,233.0,31.157016279725827,,,15.93469975661486,14.140252549146377,2.0,0.5420054200542005,8.0,2.168021680216802,6.271186440677966
279,358.0,831.6270949720671,722.8843266378972,872.5,72.19502109572463,68.76790830945559,83.00083123818347,1.8831256600349142,7.672709417255247,0.0,82.0,20.97177401104913,,,11.857901575475545,9.053671350108178,4.0,1.1204481792717087,14.0,3.9215686274509802,5.264705882352941
280,364.0,818.853021978022,772.5,860.0,73.30970095235584,69.76744186046511,77.66990291262135,1.6432559902793167,7.527548209366391,0.0,27.0,18.234820404439073,,,9.257481750233502,5.396035487368497,0.0,0.0,4.0,1.1019283746556474,4.8533333333333335
281,351.0,848.9529914529915,703.650654857971,887.5,70.71023041169019,67.6056338028169,85.26958595968443,1.6112260380033097,7.3518584873325095,0.0,108.0,18.515981237380434,,,11.560072323856973,8.93383945740095,2.0,0.5714285714285714,9.0,2.571428571428571,4.875
282,350.0,853.6857142857143,802.5,890.0,70.31678637182901,67.41573033707866,74.76635514018692,1.5398885613344437,6.669054441260745,0.0,27.0,18.52516514791906,,,8.26560346091354,4.8900337856898854,0.0,0.0,3.0,0.8595988538681949,6.363636363636363
283,359.0,830.1323119777159,797.5,867.5,72.29073060916873,69.164265129683,75.23510971786834,0.9737574057495059,6.0195530726256985,0.0,20.0,11.197498870403042,,,7.516276565415966,4.507343254852393,0.0,0.0,0.0,0.0,3.7395833333333335
284,363.0,821.7493112947658,790.0,860.0,73.03556574685577,69.76744186046511,75.9493670886076,1.2274923799676882,7.997237569060774,0.0,32.0,13.829984572705817,,,9.64851919477459,5.405444377008581,0.0,0.0,5.0,1.3812154696132597,3.989010989010989
285,369.0,808.7127371273713,672.7169728855733,850.0,74.23475134076509,70.58823529411765,89.19055474791146,1.8239762946849225,7.180917627857264,0.0,95.0,19.056010667613045,,,10.695298635397913,7.936940029619608,2.0,0.5434782608695652,6.0,1.6304347826086956,3.5142857142857142
286,367.0,813.3106267029973,775.0,855.0,73.7989465468747,70.17543859649123,77.41935483870968,1.3998335925987908,7.909836065573771,0.0,27.0,15.382428105306177,,,9.883197641877619,5.933657097304692,0.0,0.0,12.0,3.278688524590164,4.170454545454546
287,366.0,814.3237704918033,780.0,850.0,73.69915067778086,70.58823529411765,76.92307692307692,1.1648471119188566,7.191780821917808,0.0,27.0,12.88929503760232,,,8.946186146919953,5.328256457313773,0.0,0.0,4.0,1.095890410958904,3.66
288,365.0,817.917808219178,770.0,857.5,73.38734899728387,69.97084548104957,77.92207792207792,1.4989204045321334,10.233516483516484,0.0,30.0,16.609405372596907,,,12.1078600390521,6.48002888706046,0.0,0.0,17.0,4.670329670329671,4.244186046511628
289,369.0,809.810298102981,762.5,867.5,74.1374280259583,69.164265129683,78.68852459016394,1.8505162617234885,9.82336956521739,0.0,37.0,20.195997563228627,,,11.710096442628137,6.382669617713302,0.0,0.0,16.0,4.3478260869565215,5.125
290,367.0,811.1239782016348,744.9068546680246,850.0,74.01088694317168,70.58823529411765,80.54698332282042,1.7285680180555891,6.212225604444961,0.0,39.0,18.5747547902498,,,8.763813275038139,6.190102456556197,0.0,0.0,12.0,3.278688524590164,4.475609756097561
291,371.0,802.1293800539083,750.0,860.0,74.88346849750762,69.76744186046511,80.0,2.486593743779439,5.256756756756757,0.0,30.0,26.719089521354263,,,6.853333849910529,4.4030774239533805,0.0,0.0,3.0,0.8108108108108109,7.8936170212765955
292,379.0,786.5369393139841,581.4102311676615,852.5,76.41633590833386,70.38123167155425,103.19735839443419,3.244006621438652,8.99881254856012,0.0,208.0,32.431392220683506,,,18.455792693400713,16.13463202887348,3.0,0.7936507936507936,19.0,5.026455026455026,6.649122807017544
293,382.0,780.890052356021,732.5,827.5,76.88736239925034,72.50755287009063,81.91126279863481,1.9985978923086485,6.942257217847769,0.0,25.0,20.363970434587866,,,8.645087206523653,5.158725275734983,0.0,0.0,5.0,1.3123359580052494,6.701754385964913
294,375.0,795.6333333333333,745.0,845.0,75.4560741344425,71.00591715976331,80.53691275167785,1.8345048376269943,6.597593582887701,0.0,22.0,19.33941372821727,,,8.440377554471842,5.2712452385763084,0.0,0.0,2.0,0.53475935828877,6.147540983606557
295,368.0,811.1752717391304,722.5,865.0,74.034762765174,69.36416184971098,83.04498269896193,2.2555477396538444,8.569482288828338,0.0,37.0,24.544790008211724,,,11.093177322402587,7.053944794435013,0.0,0.0,21.0,5.722070844686648,7.829787234042553
296,382.0,780.7984293193716,630.6584933267973,883.9069429198618,76.95493602131441,67.8804488194181,95.13865370066291,2.916783406502782,10.282139284091295,0.0,189.0,29.750947085636707,,,19.153672330181386,16.181099716692337,15.0,3.937007874015748,36.0,9.448818897637794,6.586206896551724
297,,,,,,,,,,,,,,,,,,,,,
298,,,,,,,,,,,,,,,,,,,,,
299,,,,,,,,,,,,,,,,,,,,,
300,,,,,,,,,,,,,,,,,,,,,
301,,,,,,,,,,,,,,,,,,,,,
302,,,,,,,,,,,,,,,,,,,,,
303,,,,,,,,,,,,,,,,,,,,,
304,,,,,,,,,,,,,,,,,,,,,
305,,,,,,,,,,,,,,,,,,,,,
306,,,,,,,,,,,,,,,,,,,,,
307,,,,,,,,,,,,,,,,,,,,,
308,,,,,,,,,,,,,,,,,,,,,
309,,,,,,,,,,,,,,,,,,,,,
